feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,labels
-283.0666199,43.12419891,-37.42734909,2.931560993,-26.81183243,-7.68274641,-27.06332207,-16.12362289,-24.74934578,-8.118540764,-11.74503422,-1.71116972,-14.66587448,-7.088937759,-9.872431755,-0.128710255,-12.00190544,12.70291996,1.646548748,12.68130589,male_angry
-274.4975891,42.27052689,-31.35742188,11.27844048,-13.98953247,-6.902414322,-18.68286896,-4.516512871,-25.41776848,-9.862781525,-11.66978264,-9.515917778,-10.31126213,-1.934167624,-12.34519672,-2.548786402,-21.03489685,-6.180859566,-10.15850163,-7.829905987,male_angry
-195.6255951,25.24790573,-9.98343277,3.485157728,-3.214795828,-5.80614996,-6.076237202,-3.146850348,-11.85312939,-7.83176136,-4.518142223,-6.451645851,-3.052746296,-2.685014248,-6.135665894,-5.068031788,-12.62062263,-6.643975735,-5.27187252,-7.639699936,male_angry
-328.9834595,36.65784836,-35.90675735,10.61116982,-17.00252724,-7.654861927,-20.37729263,-6.960629463,-28.45604324,-6.604409695,-14.1666851,-8.46846199,-8.685904503,-2.25112772,-14.34443378,-6.663188934,-24.23440742,-2.221796751,-13.47821712,-7.692378998,male_angry
-281.5203857,44.1496582,-24.3895607,10.91552162,-16.25788498,-6.380270004,-18.55329895,-3.082989216,-27.60890007,-6.777215004,-8.696019173,-7.552790165,-6.796735764,-3.220240831,-13.27808666,1.621153235,-18.25304604,0.240106791,-8.362512589,-3.23978281,male_angry
-202.5543213,23.25479317,-5.630636215,4.346822739,-8.090278625,-8.176304817,-7.735005379,-5.060324669,-13.52698612,-5.993520737,-3.061933517,-5.563836098,-3.715100765,-4.126164913,-7.197223663,-2.030492544,-9.212645531,-2.255328655,-2.917292595,-3.492327213,male_angry
-335.7535095,42.35858154,-24.83103752,9.302230835,-20.86769867,-9.022797585,-20.16614151,-5.71672821,-29.72336578,-3.635498047,-10.15893269,-6.69634819,-6.743621826,-5.774706841,-12.14853382,-2.0183599,-19.71580887,3.494299889,-10.39643192,-1.210697174,male_angry
-185.6674957,29.84721375,-37.99417114,2.594017029,-18.6940918,-7.52743578,-30.12056923,-13.40966225,-26.83067322,-11.11021709,-8.697703362,-8.622753143,-13.48955536,-3.374789953,-8.399625778,2.181794167,-11.18350029,9.158114433,6.918266773,7.469223499,male_angry
-141.9516144,24.7231369,-25.83066559,-1.750885963,-12.06179714,-9.867890358,-21.42064857,-12.19378185,-19.58474731,-10.32852936,-3.351898909,-8.183450699,-8.35287571,-3.265134573,-5.220563412,0.584847033,-6.026030064,7.828751087,9.608549118,7.008062363,male_angry
-242.822052,28.57166862,-43.27664948,1.750780463,-22.37424088,-8.193912506,-34.9277153,-14.23426819,-30.37257004,-5.75290966,-9.035597801,-9.086069107,-11.90757656,-1.607433438,-7.723882198,3.193999767,-8.231088638,15.53805351,3.400757551,6.906520367,male_angry
-514.4949951,79.34105682,-5.096191883,20.46011543,7.782548904,-2.0379076,-8.897498131,-9.443023682,-20.54252434,-0.927433908,-8.362978935,0.16069676,0.318648785,-5.638954639,-2.445052862,7.031226635,-10.33860302,-2.516873598,-4.216228008,-1.480099201,male_fearful
-378.9640198,39.60771942,6.598072052,10.35817814,4.949837685,-1.63950932,-4.522129059,-9.863566399,-12.23352337,-6.590682507,-4.918201923,-3.162451506,-0.473972648,-4.480613232,-2.224572659,1.739859581,-6.095815659,-5.285030365,-0.988975883,-3.780958176,male_fearful
-572.6688232,77.48371124,-8.188350677,20.17492485,2.982722998,-4.63029623,-12.57781982,-14.59945583,-23.49350357,-0.404575378,-9.633016586,2.923946142,-2.553777456,-6.273294926,-0.264086574,3.008849144,-14.47311592,-2.022094727,-5.436366081,-5.185123444,male_fearful
-525.6494141,80.8507843,-12.32915401,14.7903223,3.459017038,-4.179512501,-13.87546349,-15.29489326,-25.76663399,-3.936117887,-7.271343231,-7.195571423,-2.774660349,-8.217503548,-5.472583294,4.796241283,-13.147892,-5.240614891,-5.78467083,-3.53772831,male_fearful
-398.7701416,42.80587769,2.84575963,8.359049797,3.366371632,-4.336288452,-8.539322853,-13.10724735,-16.34761429,-7.836724758,-4.717887878,-5.076638699,-1.287935376,-5.003574371,-3.054173231,2.249089241,-6.677846432,-6.683956146,-2.093097687,-4.69792366,male_fearful
-581.5407104,77.95349884,-15.35515785,14.27729607,-1.496733308,-6.755521297,-18.17323494,-18.10845184,-25.7233696,-2.306851149,-9.554528236,-6.290437698,-2.90997529,-8.630297661,-2.709174633,2.46652627,-15.21210194,-2.884664774,-5.55982542,-4.961242199,male_fearful
-557.9710083,76.04014587,0.555863678,22.72067833,6.441939831,3.665610075,-6.928722382,-7.522851944,-15.87236404,0.301996857,-5.004268646,-0.41973871,-1.214770675,-3.463481426,-3.327422142,4.73363924,-7.434185982,-2.140142679,-1.64552629,3.829695702,male_fearful
-369.8740845,29.72901154,9.813603401,10.4239521,4.395744324,0.409680218,-3.203516722,-8.360114098,-8.362938881,-3.952517986,-1.83427,-0.721188426,-0.792229831,-2.79208231,-1.831305981,1.044491291,-3.005885839,-3.042500257,0.472120136,-1.881679654,male_fearful
-611.9783325,72.03968048,-0.413950145,21.01347351,2.629919529,1.209634066,-10.97870159,-12.08319759,-15.32050037,1.143063188,-4.760102749,0.959046066,-3.708767891,-5.915095806,-2.808307409,2.898910046,-8.797330856,-0.811707377,-0.465932041,-2.218132973,male_fearful
-528.1323242,86.62580109,-8.976376534,24.90589333,5.887889862,1.27387917,-8.455658913,-11.89785385,-17.79063988,0.275208712,-5.158698082,-0.246178344,-2.820405006,-3.82046175,-1.97154212,1.819687009,-6.791872978,-3.393717766,-2.633332491,3.866547585,male_fearful
-457.2175293,57.25934601,1.41173315,16.19202614,7.380062103,-0.395310849,-6.237366199,-12.24376106,-14.09286785,-4.555737972,-3.054013491,-3.011346579,-1.958130956,-4.449584007,-3.422133207,0.702668905,-5.727241516,-5.699155331,-0.352651417,0.036280122,male_fearful
-591.5020142,81.67712402,-10.20299816,26.68363571,3.054197788,1.492279887,-12.98281097,-17.02737236,-19.91448593,1.968659163,-5.363856792,2.544409752,-2.7316432,-2.443998575,-1.579275608,1.982466459,-8.008349419,-2.066662073,1.547238708,0.021675618,male_fearful
-399.7194824,44.15873718,-14.86530113,15.32634068,-1.660238028,7.90824461,-9.850284576,-5.652528763,-16.76539803,-1.738268137,-2.952703953,0.841733932,-4.043506622,-0.242518127,-4.325005531,9.418272972,-3.703574657,-3.65046072,-3.659889221,-0.309075892,male_fearful
-322.7167969,20.77108765,-3.752407789,7.50446558,1.78771317,1.531243563,-5.22158289,-6.286593437,-8.110591888,-3.05324173,-2.175396919,-1.44661057,-2.470535994,-2.570766687,-3.029076338,2.647255421,-2.188030481,-4.653144836,-3.129020929,-3.416018486,male_fearful
-453.8707581,41.80028152,-15.48330784,17.92708969,-1.744300842,9.121879578,-12.91455269,-6.360816002,-16.61179733,1.761077762,-3.861729622,2.075275898,-4.626593113,-0.340852737,-2.853073359,9.289717674,-8.979361534,-3.618024826,-2.994776249,-3.236728668,male_fearful
-322.5619507,60.26947784,-25.64627457,0.001348142,-2.880516529,-1.472608089,-18.0510025,-15.46309662,-26.55972099,-11.19593906,-9.733375549,-9.115449905,-11.95159149,-7.528883934,-11.26241589,4.710986614,-16.0853672,-9.972434998,-6.600118637,-4.482400894,male_fearful
-193.5102081,21.76421928,-2.133542061,-0.597024441,1.53398633,-1.171336174,-5.385570526,-8.719483376,-10.6968317,-6.706816196,-3.207267523,-3.615816832,-3.79069972,-4.365215778,-3.065954924,-1.527692556,-6.740249157,-6.01832819,-3.226684332,-3.919338942,male_fearful
-383.1192627,63.10104752,-30.65946198,1.565917373,-6.044221878,-2.850799561,-21.99892044,-17.38578033,-29.69330215,-8.031107903,-10.37691307,-8.416675568,-11.54121113,-5.887230873,-8.406520844,3.914667845,-22.4060688,-6.241240025,-5.981529236,-6.118834019,male_fearful
-288.1018982,45.56513214,-26.52723885,1.582503557,-13.32719612,-4.249923706,-18.91233063,-17.83772087,-24.95148849,-10.80924511,-10.17854214,-9.666859627,-13.73197079,-6.4852314,-13.25093555,5.558520794,-17.00412369,-6.362429619,-5.581501484,-0.491474837,male_fearful
-143.000946,18.9029789,-1.915452957,-0.650356889,-2.775527477,-4.053119183,-4.05123806,-6.615043163,-9.125593185,-6.49734354,-2.838157654,-3.346755743,-3.512259245,-3.624406576,-3.905569792,-2.079399109,-6.672499657,-5.532021999,-1.648294568,-1.658899903,male_fearful
-348.5836182,45.02316284,-31.77080345,0.459604889,-15.01282024,-4.451519966,-22.57562256,-19.09322929,-26.24763107,-8.376768112,-11.68935394,-9.164710045,-12.85975838,-5.503239155,-10.73749733,2.096832275,-22.13064003,-2.219364405,-5.76997757,-0.816215694,male_fearful
-331.4410706,57.35188293,-26.1957531,6.106457233,-7.547412872,1.73132956,-21.93318367,-10.83691025,-23.80354881,-12.4798727,-2.011327028,-8.23897171,-13.53250504,-7.097131729,-13.2456646,4.829787731,-17.07167816,-7.910291195,-5.064429283,-5.078313351,male_fearful
-270.1195984,35.91039658,-9.679979324,1.607394695,-3.546318769,-2.154867887,-11.38262939,-9.561875343,-14.95404625,-11.68738651,-1.40142262,-6.256763935,-8.470748901,-7.367034435,-8.050121307,-0.383092642,-11.13238144,-8.30063343,-2.988631964,-6.567836761,male_fearful
-387.9609985,56.31821823,-28.5018959,6.133920193,-10.63348389,0.40171361,-24.49550056,-11.011446,-27.99565315,-9.775160789,-3.496824741,-9.658637047,-13.31715488,-8.596788406,-10.00790405,4.202898026,-21.15691566,-2.353478193,-4.822881699,-7.955506802,male_fearful
-567.505188,87.75835419,-7.593697548,18.13692856,2.076197863,1.773249984,-13.71719456,-7.289990902,-23.25760651,-4.093954563,-3.498419285,-9.759078026,-4.534905434,-8.561898232,-3.941329718,-2.29294014,-12.48749256,-2.627126694,-8.497076988,-2.56232667,male_disgust
-433.6148376,32.2992363,11.09320354,7.953264713,2.133042336,1.003799558,-3.823164225,-7.936995983,-9.611178398,-5.099838257,-2.572209358,-4.454876423,-4.557549477,-4.367954731,-2.06621027,-2.622291803,-5.98438549,-4.33852005,-3.018463373,-5.159608364,male_disgust
-628.1968994,82.83491516,-10.02657032,20.64974213,-0.498580545,1.666069031,-17.79006577,-9.940968513,-26.87593269,-1.350755215,-7.923494339,-9.370755196,-6.095096588,-7.987318993,-4.594955921,-7.088561535,-12.11246967,-2.316691637,-7.46216917,-3.186602354,male_disgust
-529.2810059,77.34494019,-4.472343445,9.310383797,0.91489321,2.621381044,-17.15568924,-6.982112885,-22.76942062,-3.988287449,-3.053355694,-5.998955727,-7.603238583,-4.567538738,-5.819972515,-1.444585323,-11.120821,-1.880351186,-5.278824329,0.92397964,male_disgust
-519.97229,71.24498749,-1.346297145,7.61796093,1.218810081,1.826221466,-15.80384254,-8.136733055,-21.74766731,-5.086166859,-2.861098051,-6.132808685,-7.402091503,-4.806918144,-5.4823246,-2.273391247,-10.59835815,-2.995172262,-4.422275543,-0.504847407,male_disgust
-586.6409912,76.06710052,-6.698485851,10.43441963,-2.651743412,2.313389778,-20.99537659,-8.866820335,-24.67883492,-0.358422458,-5.487134457,-5.583536625,-9.691705704,-2.953889608,-5.817774296,-3.60492754,-11.0291996,-0.801745832,-4.706421375,-1.985989451,male_disgust
-578.9893799,89.16338348,1.007187486,23.788414,-0.970579624,7.534403324,-10.37333012,-14.01307869,-13.7243433,-1.376905203,-7.116289616,-2.996771336,-4.137004852,-4.949647903,-4.340165138,2.156434298,-12.23718166,-0.76569742,-5.198899269,-2.178640842,male_disgust
-536.5552368,72.9739151,7.691795826,19.5412159,1.013292909,5.908760071,-9.307094574,-14.46550179,-12.10703564,-3.270690203,-5.991652012,-3.858089924,-3.446694613,-5.210481644,-3.510332584,0.928937316,-10.13990974,-2.92167592,-2.602006435,-4.303020477,male_disgust
-636.3212891,87.90565491,0.755681217,24.64843559,-5.70168066,7.469376087,-17.00233078,-15.67985725,-15.03850174,-0.784031391,-8.277769089,-2.805531979,-6.302830696,-4.435328484,-2.725205183,0.12612918,-12.84957504,0.709063053,-7.726767063,-6.275570393,male_disgust
-569.2381592,85.88104248,-5.149456024,18.13303566,-3.906394005,7.551139355,-11.72810268,-13.47990227,-14.5876627,-0.094675735,-2.763341188,-3.991271019,-3.497745752,-7.653496742,-4.526371002,2.048324823,-11.47329521,-2.004832029,-4.23554039,-1.158809543,male_disgust
-423.1350708,35.07378387,12.67975807,6.650314808,-0.43158704,3.168673277,-6.37953043,-9.439037323,-8.393702507,-3.340527296,-1.535162449,-3.12335825,-3.605606794,-5.740081787,-2.587110758,-0.250764191,-5.678753853,-3.952293158,-0.740072846,-3.676490307,male_disgust
-624.5535889,84.2828064,-3.83647728,16.25711441,-7.941922665,7.693638802,-16.36666298,-14.53193951,-16.18776131,1.842038155,-4.128623009,-3.933892488,-3.851396084,-7.606836796,-1.809140325,-0.401622653,-12.03506565,-1.024734378,-5.524940491,-5.769456863,male_disgust
-418.2648315,50.44741821,-7.130101681,-0.375494182,-15.54108334,-0.973851025,-20.71019745,-16.02566147,-22.17259979,-10.01384354,-10.05975151,-2.516311169,-13.06674194,-5.28570652,-9.872033119,-6.123426437,-12.23738956,-2.053416252,-12.90205669,-4.171580791,male_disgust
-328.4251099,27.37756538,2.840018272,-0.731858253,-7.590997219,-2.136069536,-9.743297577,-9.948675156,-12.34121704,-7.701392174,-4.640520573,-2.138244629,-5.381557941,-4.423470974,-4.411075115,-5.232674599,-6.528413773,-3.709009171,-7.022552013,-4.532328129,male_disgust
-471.0421753,47.62730408,-10.27492809,-2.109084606,-17.34364891,-1.764865279,-25.93593216,-16.56815338,-22.65772247,-7.328782082,-10.7005806,-3.00162077,-13.98035812,-3.011376143,-10.81451607,-6.838240623,-11.42903614,-3.300792933,-14.08177853,-4.244973183,male_disgust
-406.8330078,58.41457748,-11.63644886,5.031356812,-14.82401085,-6.624313831,-27.10630035,-17.73719597,-15.53924942,-7.696437359,-11.84692383,-8.341467857,-13.49907303,-12.30243778,-8.505628586,-0.110701852,-16.59712029,0.263825893,-10.04381752,-4.634498119,male_disgust
-263.9743042,23.34315872,6.390594006,2.508209705,-3.93789053,-4.230499268,-9.554656029,-9.260756493,-7.517405033,-4.641759872,-5.220355988,-3.800073147,-4.711732864,-5.592043877,-1.723768115,-1.63774097,-4.614984035,-1.147799253,-2.437157631,-3.51389122,male_disgust
-464.7883606,55.05687332,-12.09671974,4.324188232,-19.02763557,-8.924464226,-32.20710373,-18.02642441,-16.21756363,-6.65696764,-12.35454559,-7.955396175,-14.49482822,-11.38610554,-5.922857761,-3.666352749,-15.58182716,2.872622013,-11.59009552,-3.162021637,male_disgust
-409.7554321,65.10733795,7.568748951,1.599500895,-15.47833252,4.46622324,-22.48261833,-21.36019707,-11.23428535,-10.258605,-17.15690613,-0.369369,-14.08257389,-13.35051441,-10.65064526,-4.35820055,-22.07543945,-4.03481245,-10.25259399,-5.481301785,male_disgust
-269.8361206,24.37833214,11.38244343,1.112463117,-5.304745197,-1.552900195,-7.205844879,-9.260754585,-4.849835873,-5.608323097,-5.251579285,0.533307493,-4.596144676,-6.013345718,-3.849925518,-5.169782639,-7.061402321,-3.570903778,-4.122104168,-3.040084362,male_disgust
-466.913208,63.67768478,4.174776554,-2.749903917,-18.68121338,2.849289179,-30.7137146,-21.5182972,-13.14552784,-11.87868404,-17.46547699,-0.047925711,-19.83017921,-12.22777367,-8.668501854,-7.68108654,-21.81241798,-1.035627604,-11.9719429,-6.947689533,male_disgust
-409.9920044,58.15725327,-4.691597939,7.723453999,-9.998408318,-2.692204475,-22.61929893,-21.50861549,-14.54019165,-8.469982147,-16.13712502,-6.220215797,-14.55500603,-7.521361351,-9.132325172,1.889544964,-14.76182842,-2.192409754,-7.273742199,-4.158788204,male_disgust
-277.7650452,26.65217018,8.415615082,3.072373152,-1.25612545,-2.28914237,-11.10841084,-11.81547546,-8.125432968,-6.670623779,-7.767877102,-3.669998884,-5.481450558,-3.943815708,-1.602288246,-1.401754856,-5.00724268,-2.341246128,-2.567745924,-3.5034554,male_disgust
-470.6730957,55.39931488,-4.883581161,6.080661297,-12.38035488,-3.52973938,-26.36495972,-21.48872185,-14.9032402,-8.478162766,-15.49389076,-5.033655167,-14.40509701,-6.763586521,-7.133769035,-1.445150018,-16.20232391,0.802575469,-8.712501526,-3.67887187,male_disgust
-605.4788208,74.33296967,-2.803524494,13.33805084,4.084433556,-1.432632923,-10.23579788,-7.021920681,-15.22499275,-6.178032875,-2.268234015,-5.37492609,-2.924821615,-4.937177181,-7.902480602,1.739845037,-12.91058731,-3.694813967,-5.091534615,-2.743735075,male_surprised
-455.318573,40.3203125,7.996160507,9.305617332,4.007102966,-2.86784339,-5.313391685,-8.192452431,-9.962375641,-6.598834038,-3.056721926,-3.824998617,-3.533754349,-4.19004631,-4.241230488,-1.679142356,-7.073645115,-4.361694813,-1.462269664,-3.268923521,male_surprised
-661.696167,73.27204895,-5.617012024,13.62190056,0.206120476,-3.612044811,-12.71186733,-8.65914917,-16.8281002,-3.668094158,-3.581369877,-6.588943958,-3.89207983,-6.435655594,-5.891508579,-0.268777817,-14.12569237,-1.557163835,-5.259309769,-4.191659927,male_surprised
-635.7348633,70.79350281,-6.31889534,15.41286182,7.097549915,-0.977211714,-10.05021572,-6.134046555,-14.66129303,-0.408100963,-3.048631907,-6.112038136,-2.08887434,-4.483923435,-8.133713722,3.434947014,-9.078554153,-1.79515636,-1.433931708,-0.147940904,male_surprised
-385.1536865,23.99913788,7.386423111,8.017148972,4.478027344,-1.904648304,-3.769316196,-6.662332535,-6.928888321,-3.41802001,-3.359917164,-2.47916007,-1.117834449,-3.144095659,-2.887702703,-0.392430127,-2.821951866,-2.326509237,1.310813308,-1.151771307,male_surprised
-698.5267334,69.3583374,-8.167609215,17.17620468,4.272526741,-3.452729225,-12.49868298,-7.929350376,-15.52193832,1.174585223,-5.821298122,-5.546104908,-1.730879068,-6.732069016,-6.511837959,1.876510501,-10.66277313,0.407268167,-1.145640254,-3.181269884,male_surprised
-588.5460205,82.10023499,-2.855730295,20.40207672,2.330541134,0.448604375,-8.162778854,-8.469114304,-18.11219788,-1.736246943,-3.422795534,-3.544924021,-4.991311073,-6.086257935,-5.333782196,2.925329685,-11.32001972,-3.092009068,-3.139780998,-0.106991835,male_surprised
-376.0141602,26.30955887,11.09206963,8.976091385,1.242514729,-0.985870361,-2.41987133,-6.534188747,-7.550960541,-5.392168522,-2.762495756,-1.659132242,-1.913857102,-3.077602148,-1.786214471,-0.269605041,-4.048333168,-3.500212908,-0.642212868,-2.659751177,male_surprised
-644.8921509,77.73901367,-3.613591433,21.12277412,-1.764775276,-1.14681375,-11.89946461,-11.9477396,-18.42931175,-0.027407251,-3.970552206,-4.043633938,-6.277164459,-4.698754787,-1.508027434,-0.334972233,-12.7401495,-1.285520434,-2.364940405,-4.085713387,male_surprised
-614.7694702,66.51641083,-4.639191151,12.95155239,-2.782055378,-2.884865046,-7.792172432,-7.221172333,-14.43535519,-5.001187325,-3.280578852,-6.575667858,-3.223356962,-4.955629349,-7.137145042,2.847260714,-12.76455307,-3.763463259,-3.660752535,-1.713213086,male_surprised
-402.5951233,29.57286453,7.839621067,7.750126839,-0.078247517,-2.885297537,-3.844074726,-7.835163116,-8.293723106,-4.550616264,-2.999014616,-3.230077982,-2.794902802,-3.361787558,-2.141893864,-0.256990165,-5.477262974,-4.499763966,-0.63150847,-3.213998795,male_surprised
-678.6882324,66.45348358,-7.35813427,13.25122166,-6.189500332,-2.463538885,-11.62949085,-10.46138859,-17.16237259,-3.625935316,-3.889559031,-7.435779095,-3.774405479,-7.222357273,-4.932299614,0.198508278,-14.52803612,-1.94934845,-5.467663288,-4.435186863,male_surprised
-536.5181885,73.27584839,-9.995141983,14.36541557,3.086136341,-1.124989867,-13.63905811,-6.294755936,-17.57680893,-4.117861271,-1.764084816,-8.495228767,-2.068026304,-3.043482542,-8.847105026,3.116859674,-13.94456577,-4.04571867,-6.345145702,-4.40166235,male_surprised
-375.7713928,40.46671677,1.314459682,7.299239635,1.979489923,-5.340344906,-7.197340488,-8.062405586,-11.89915085,-5.521306515,-2.39610672,-5.493762493,-1.0786798,-3.405093193,-4.411291122,-0.756589592,-7.850665569,-5.690097332,-2.347990513,-5.036641121,male_surprised
